PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
De&#039;AaronFox,28,2,9,14,2,6,4,7,6,36,55.0,57.1,1,1,1,1,0,2,17,24,SacramentoKings
KeeganMurray,25,8,4,5,5,8,2,2,1,38,69.2,100.0,2,6,0,1,0,0,21,31,SacramentoKings
DomantasSabonis,23,9,7,8,1,2,6,11,10,35,80.0,54.5,0,9,3,0,2,4,6,34,SacramentoKings
KevinHuerter,20,2,1,2,6,9,0,0,2,29,63.6,0.0,1,1,0,0,0,4,5,20,SacramentoKings
MalikMonk,13,5,1,3,3,5,2,2,4,26,50.0,100.0,1,4,2,1,1,2,10,18,SacramentoKings
SashaVezenkov,11,2,1,1,3,5,0,0,0,17,66.7,0.0,0,2,0,0,0,1,7,11,SacramentoKings
HarrisonBarnes,4,5,2,2,0,2,0,0,3,22,50.0,0.0,2,3,1,0,0,0,8,9,SacramentoKings
JaValeMcGee,2,4,1,2,0,0,0,0,1,7,50.0,0.0,1,3,0,0,0,1,2,6,SacramentoKings
AlexLen,2,0,1,2,0,0,0,0,3,6,50.0,0.0,0,0,0,0,0,0,4,4,SacramentoKings
KeonEllis,2,0,1,1,0,2,0,0,2,12,33.3,0.0,0,0,2,0,1,1,-3,1,SacramentoKings
ChrisDuarte,2,0,1,1,0,2,0,0,0,9,33.3,0.0,0,0,1,0,0,4,-2,-1,SacramentoKings
ColbyJones,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,-5,0,SacramentoKings
KesslerEdwards,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,-5,0,SacramentoKings
JordanFord,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,-5,-1,SacramentoKings
SacramentoKings,132,37,29,41,20,42,14,22,32,240,59.0,0.0,8,29,10,3,4,19,60,156,SacramentoKings
DonovanMitchell,22,2,3,12,4,9,4,4,5,38,33.3,100.0,0,2,2,1,1,0,-1,15,ClevelandCavaliers
CarisLeVert,21,3,5,10,2,3,5,6,1,28,53.8,83.3,1,2,2,0,0,3,-7,16,ClevelandCavaliers
MaxStrus,19,5,2,3,5,9,0,0,4,34,58.3,0.0,2,3,1,1,0,3,10,23,ClevelandCavaliers
EvanMobley,16,12,8,14,0,0,0,0,2,30,57.1,0.0,7,5,3,1,0,4,-3,22,ClevelandCavaliers
DariusGarland,16,3,2,6,3,8,3,4,6,34,35.7,75.0,0,3,1,0,0,1,-14,14,ClevelandCavaliers
JarrettAllen,12,9,5,6,0,0,2,3,1,22,83.3,66.7,4,5,2,0,0,2,-25,18,ClevelandCavaliers
GeorgesNiang,12,1,3,3,2,4,0,0,1,22,71.4,0.0,0,1,0,0,0,1,-12,12,ClevelandCavaliers
TristanThompson,2,1,1,1,0,0,0,0,0,13,100.0,0.0,0,1,0,0,0,2,8,3,ClevelandCavaliers
CraigPorter,0,3,0,1,0,0,0,0,3,3,0.0,0.0,0,3,0,0,0,1,1,5,ClevelandCavaliers
DeanWade,0,0,0,0,0,1,0,0,1,13,0.0,0.0,0,0,0,0,0,1,-18,0,ClevelandCavaliers
SamMerrill,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0,0,0,0,0,0,1,-1,ClevelandCavaliers
ClevelandCavaliers,120,39,29,56,16,35,14,17,24,240,49.5,0.0,14,25,11,3,1,18,-60,127,ClevelandCavaliers
