PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
LukaDoncic,39,12,8,17,5,10,8,11,10,32,8-17,5-10,48.1,8-11,72.7,2,10,2,1,1,1,37,44,DallasMavericks
TimHardawayJr.,23,6,4,9,5,11,0,0,3,30,4-9,5-11,45.0,0-0,0,0,6,0,0,0,1,28,21,DallasMavericks
DanteExum,20,7,6,8,2,2,2,2,4,32,6-8,2-2,80.0,2-2,100.0,2,5,3,0,1,1,18,27,DallasMavericks
A.J.Lawson,17,7,4,6,3,4,0,0,3,31,4-6,3-4,70.0,0-0,0,3,4,1,2,0,2,16,25,DallasMavericks
DwightPowell,14,4,5,5,0,0,4,4,1,22,5-5,0-0,100.0,4-4,100.0,2,2,0,1,1,4,30,21,DallasMavericks
GrantWilliams,14,2,1,2,4,6,0,0,3,25,1-2,4-6,62.5,0-0,0,0,2,1,0,0,3,9,15,DallasMavericks
DerrickJones,11,4,1,2,3,5,0,0,1,24,1-2,3-5,57.1,0-0,0,2,2,0,0,0,2,5,13,DallasMavericks
JadenHardy,6,6,0,3,1,4,3,4,1,22,0-3,1-4,14.3,3-4,75.0,0,6,0,3,0,1,15,9,DallasMavericks
Olivier-MaxenceProsper,0,2,0,2,0,1,0,0,0,12,0-2,0-1,0.0,0-0,0,0,2,0,0,0,1,-6,-1,DallasMavericks
DexterDennis,0,2,0,0,0,2,0,0,0,6,0-0,0-2,0.0,0-0,0,0,2,3,0,1,1,-12,-2,DallasMavericks
GregBrownIII,0,0,0,1,0,0,0,0,0,5,0-1,0-0,0.0,0-0,0,0,0,2,0,1,1,-15,-2,DallasMavericks
DallasMavericks,144,54,29,55,23,45,17,21,26,240,29-55,23-45,52.0,17-21,0,12,42,12,7,5,18,125,170,DallasMavericks
JeremySochan,23,9,5,10,4,6,1,2,4,30,5-10,4-6,56.3,1-2,50.0,2,7,3,0,0,2,-23,25,SanAntonioSpurs
KeldonJohnson,16,5,4,8,2,8,2,4,2,23,4-8,2-8,37.5,2-4,50.0,2,3,2,0,0,2,-8,9,SanAntonioSpurs
ZachCollins,14,5,4,6,2,4,0,0,4,28,4-6,2-4,60.0,0-0,0,1,4,2,2,2,3,-27,21,SanAntonioSpurs
SandroMamukelashvili,14,5,3,3,1,3,5,6,3,15,3-3,1-3,66.7,5-6,83.3,3,2,1,0,1,1,4,19,SanAntonioSpurs
JulianChampagnie,12,5,2,2,2,4,2,2,1,21,2-2,2-4,66.7,2-2,100.0,0,5,0,1,0,0,-7,17,SanAntonioSpurs
MalakiBranham,12,3,4,7,1,4,1,1,4,24,4-7,1-4,45.5,1-1,100.0,0,3,1,0,0,2,-22,12,SanAntonioSpurs
TreJones,9,1,3,4,1,4,0,0,4,18,3-4,1-4,50.0,0-0,0,0,1,1,1,0,1,-23,10,SanAntonioSpurs
DevinVassell,9,0,3,7,0,6,3,3,5,30,3-7,0-6,23.1,3-3,100.0,0,0,0,0,0,1,-38,4,SanAntonioSpurs
BlakeWesley,5,1,2,3,0,0,1,2,3,12,2-3,0-0,66.7,1-2,50.0,0,1,0,3,0,1,7,10,SanAntonioSpurs
CediOsman,3,0,0,1,1,2,0,0,2,10,0-1,1-2,33.3,0-0,0,0,0,0,0,0,1,-14,3,SanAntonioSpurs
SidyCissoko,2,3,0,1,0,2,2,2,0,14,0-1,0-2,0.0,2-2,100.0,0,3,0,2,0,2,6,4,SanAntonioSpurs
DevonteGraham,0,5,0,1,0,2,0,0,0,8,0-1,0-2,0.0,0-0,0,0,5,0,0,0,0,16,2,SanAntonioSpurs
DougMcDermott,0,0,0,0,0,0,0,2,0,6,0-0,0-0,0,0-2,0.0,0,0,0,0,0,0,4,-2,SanAntonioSpurs
SanAntonioSpurs,119,47,30,53,14,45,17,24,32,240,30-53,14-45,44.9,17-24,0,12,35,10,9,3,17,-125,134,SanAntonioSpurs
