PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
AnthonyEdwards,44,3,6,12,6,11,14,18,4,38,6-12,6-11,52.2,14-18,77.8,0,3,6,3,1,2,11,34,MinnesotaTimberwolves
RudyGobert,20,11,7,7,0,0,6,7,2,38,7-7,0-0,100.0,6-7,85.7,2,9,2,0,3,2,3,33,MinnesotaTimberwolves
JadenMcDaniels,12,0,3,5,2,3,0,1,0,34,3-5,2-3,62.5,0-1,0.0,0,0,2,1,4,3,4,11,MinnesotaTimberwolves
MikeConley,10,2,1,3,2,4,2,2,6,28,1-3,2-4,42.9,2-2,100.0,1,1,1,0,1,5,15,14,MinnesotaTimberwolves
Karl-AnthonyTowns,10,8,1,6,2,6,2,4,3,27,1-6,2-6,25.0,2-4,50.0,2,6,5,0,0,5,14,5,MinnesotaTimberwolves
NazReid,9,4,0,0,3,5,0,0,2,18,0-0,3-5,60.0,0-0,0,0,4,3,0,0,4,12,10,MinnesotaTimberwolves
KyleAnderson,8,10,2,7,1,1,1,2,3,27,2-7,1-1,37.5,1-2,50.0,1,9,3,0,0,0,-11,12,MinnesotaTimberwolves
NickeilAlexander-Walker,3,0,0,0,1,3,0,0,3,24,0-0,1-3,33.3,0-0,0,0,0,0,4,1,0,-3,9,MinnesotaTimberwolves
TroyBrown,2,0,1,1,0,0,0,0,0,6,1-1,0-0,100.0,0-0,0,0,0,0,1,0,0,-5,3,MinnesotaTimberwolves
MinnesotaTimberwolves,118,38,21,41,17,33,25,34,23,240,21-41,17-33,51.4,25-34,0,6,32,22,9,10,21,40,131,MinnesotaTimberwolves
TimHardawayJr.,32,3,6,8,5,11,5,7,3,32,6-8,5-11,57.9,5-7,71.4,0,3,1,2,0,2,5,29,DallasMavericks
JadenHardy,17,2,4,10,3,8,0,0,1,31,4-10,3-8,38.9,0-0,0,0,2,0,1,1,2,0,11,DallasMavericks
DerrickJones,15,9,2,6,1,3,8,8,0,30,2-6,1-3,33.3,8-8,100.0,3,6,1,3,1,5,3,21,DallasMavericks
DwightPowell,12,14,6,8,0,0,0,0,6,30,6-8,0-0,75.0,0-0,0,7,7,1,2,1,3,15,32,DallasMavericks
DanteExum,11,2,4,10,1,1,0,0,6,24,4-10,1-1,45.5,0-0,0,0,2,4,0,0,4,-9,9,DallasMavericks
SethCurry,11,2,1,4,2,4,3,4,3,30,1-4,2-4,37.5,3-4,75.0,0,2,3,0,0,2,6,7,DallasMavericks
GrantWilliams,8,3,1,4,2,5,0,0,3,30,1-4,2-5,33.3,0-0,0,0,3,2,1,0,4,-30,7,DallasMavericks
JoshGreen,2,0,1,2,0,1,0,0,5,15,1-2,0-1,33.3,0-0,0,0,0,1,0,0,0,-7,4,DallasMavericks
DereckLively,2,4,1,4,0,0,0,0,2,15,1-4,0-0,25.0,0-0,0,3,1,2,0,0,5,-16,3,DallasMavericks
MarkieffMorris,0,0,0,1,0,0,0,0,0,3,0-1,0-0,0.0,0-0,0,0,0,1,0,0,0,-7,-2,DallasMavericks
DallasMavericks,110,39,26,57,14,33,16,19,29,240,26-57,14-33,44.4,16-19,0,13,26,16,9,3,27,-40,121,DallasMavericks
