PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
LukaDoncic,28,10,8,17,1,9,9,12,17,46,8-17,1-9,34.6,9-12,75.0,2,8,3,2,1,3,2,35,DallasMavericks
GrantWilliams,27,8,2,6,7,10,2,2,3,38,2-6,7-10,56.3,2-2,100.0,3,5,0,3,1,5,0,35,DallasMavericks
TimHardawayJr.,19,4,5,8,3,9,0,0,1,36,5-8,3-9,47.1,0-0,0,0,4,1,0,0,2,-2,14,DallasMavericks
DereckLively,13,9,6,9,0,0,1,2,0,31,6-9,0-0,66.7,1-2,50.0,4,5,1,1,0,5,11,18,DallasMavericks
JoshGreen,11,3,2,3,2,6,1,2,5,33,2-3,2-6,44.4,1-2,50.0,0,3,2,0,0,2,-14,11,DallasMavericks
SethCurry,7,2,2,2,1,3,0,0,1,11,2-2,1-3,60.0,0-0,0,1,1,0,0,0,1,7,8,DallasMavericks
MaximilianKleber,5,2,1,3,1,3,0,0,0,13,1-3,1-3,33.3,0-0,0,1,1,0,0,0,0,-17,3,DallasMavericks
JadenHardy,3,5,0,2,1,5,0,0,7,19,0-2,1-5,14.3,0-0,0,2,3,1,0,0,2,-3,8,DallasMavericks
A.J.Lawson,2,0,1,1,0,1,0,0,1,4,1-1,0-1,50.0,0-0,0,0,0,1,0,0,1,-9,1,DallasMavericks
RichaunHolmes,0,0,0,1,0,0,0,0,0,8,0-1,0-0,0.0,0-0,0,0,0,1,1,0,3,0,-1,DallasMavericks
DallasMavericks,115,43,27,52,16,46,13,18,35,240,27-52,16-46,43.9,13-18,0,13,30,11,7,2,24,-25,132,DallasMavericks
De&#039;AaronFox,34,3,12,19,1,5,7,8,5,37,12-19,1-5,54.2,7-8,87.5,1,2,2,2,2,3,18,32,SacramentoKings
HarrisonBarnes,20,6,2,4,4,7,4,5,3,38,2-4,4-7,54.5,4-5,80.0,1,5,0,1,1,1,-10,25,SacramentoKings
KevinHuerter,18,4,3,3,4,8,0,0,5,30,3-3,4-8,63.6,0-0,0,0,4,0,0,2,2,4,25,SacramentoKings
DomantasSabonis,17,11,6,9,1,1,2,2,4,36,6-9,1-1,70.0,2-2,100.0,3,8,6,0,0,6,-2,23,SacramentoKings
KeeganMurray,15,4,4,7,1,6,4,6,2,40,4-7,1-6,38.5,4-6,66.7,1,3,0,0,3,4,4,14,SacramentoKings
MalikMonk,9,3,2,3,0,2,5,7,6,20,2-3,0-2,40.0,5-7,71.4,0,3,3,0,0,0,6,10,SacramentoKings
JaValeMcGee,6,2,3,4,0,0,0,0,0,10,3-4,0-0,75.0,0-0,0,0,2,0,1,0,0,12,8,SacramentoKings
TreyLyles,1,4,0,1,0,1,1,2,1,17,0-1,0-1,0.0,1-2,50.0,0,4,1,0,1,2,8,3,SacramentoKings
DavionMitchell,0,2,0,0,0,0,0,0,1,11,0-0,0-0,0,0-0,0,0,2,1,0,0,2,-13,2,SacramentoKings
KesslerEdwards,0,0,0,0,0,0,0,0,0,1,0-0,0-0,0,0-0,0,0,0,0,0,1,0,-2,1,SacramentoKings
SacramentoKings,120,39,32,50,11,30,23,30,27,240,32-50,11-30,53.8,23-30,0,6,33,14,4,10,20,25,143,SacramentoKings
