PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DesmondBane,30,2,4,13,7,14,1,1,8,37,40.7,100.0,2,0,2,1,0,2,1,23,MemphisGrizzlies
SantiagoAldama,28,12,5,12,6,15,0,0,6,39,40.7,0.0,4,8,1,2,0,2,4,31,MemphisGrizzlies
JarenJacksonJr.,17,8,4,9,1,3,6,7,1,34,41.7,85.7,2,6,2,1,1,5,-1,18,MemphisGrizzlies
ZiaireWilliams,6,7,3,7,0,4,0,0,4,24,27.3,0.0,2,5,0,0,0,2,-5,9,MemphisGrizzlies
VinceWilliamsJr.,6,0,0,1,2,3,0,0,0,17,50.0,0.0,0,0,0,0,2,2,8,6,MemphisGrizzlies
KennyLofton,6,2,2,4,0,1,2,2,1,13,40.0,100.0,0,2,2,0,0,0,1,4,MemphisGrizzlies
JacobGilyard,3,2,0,0,1,2,0,0,5,15,50.0,0.0,1,1,1,2,0,1,-2,10,MemphisGrizzlies
JohnKonchar,2,5,1,3,0,0,0,0,3,26,33.3,0.0,2,3,1,1,1,2,-13,9,MemphisGrizzlies
BismackBiyombo,2,2,1,2,0,0,0,0,0,14,50.0,0.0,1,1,0,0,1,5,0,4,MemphisGrizzlies
DavidRoddy,0,2,0,0,0,2,0,0,0,20,0.0,0.0,0,2,0,0,0,0,-3,0,MemphisGrizzlies
MemphisGrizzlies,100,44,20,51,17,44,9,10,28,240,38.9,0.0,16,28,9,7,5,21,-10,114,MemphisGrizzlies
KristapsPorzingis,26,8,9,10,0,3,8,9,1,34,69.2,88.9,2,6,2,1,6,4,4,35,BostonCeltics
JaysonTatum,20,9,6,12,1,1,5,6,5,35,53.8,83.3,2,7,8,1,1,4,-1,21,BostonCeltics
SamHauser,15,4,0,1,5,7,0,0,0,22,62.5,0.0,0,4,0,2,0,0,17,18,BostonCeltics
JaylenBrown,12,6,4,9,1,7,1,2,3,34,31.3,50.0,0,6,2,2,2,4,1,11,BostonCeltics
DerrickWhite,10,3,1,4,2,5,2,2,4,34,33.3,100.0,1,2,2,0,1,2,1,10,BostonCeltics
JrueHoliday,7,6,1,4,1,3,2,2,4,37,28.6,100.0,2,4,2,0,0,1,-9,10,BostonCeltics
PaytonPritchard,7,3,1,3,1,2,2,4,1,15,40.0,50.0,0,3,1,0,0,0,0,5,BostonCeltics
AlHorford,5,3,1,2,1,3,0,0,2,22,40.0,0.0,2,1,0,0,0,2,2,7,BostonCeltics
NeemiasQueta,0,2,0,1,0,0,0,0,0,5,0.0,0.0,0,2,0,0,0,1,-3,1,BostonCeltics
LamarStevens,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0,1,0,0,0,1,-2,1,BostonCeltics
BostonCeltics,102,50,23,46,12,31,20,25,20,240,45.5,0.0,13,37,20,6,10,19,10,119,BostonCeltics
