PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JalenBrunson,38,4,14,25,1,3,7,9,6,37,14-25,1-3,53.6,7-9,77.8,1,3,0,1,0,0,6,34,NewYorkKnicks
JuliusRandle,24,9,6,12,2,5,6,6,2,41,6-12,2-5,47.1,6-6,100.0,1,8,4,1,0,3,6,23,NewYorkKnicks
R.J.Barrett,21,6,6,9,2,5,3,4,1,28,6-9,2-5,57.1,3-4,75.0,1,5,3,1,0,3,-6,19,NewYorkKnicks
ImmanuelQuickley,20,0,5,6,2,4,4,4,1,22,5-6,2-4,70.0,4-4,100.0,0,0,1,1,0,1,14,18,NewYorkKnicks
IsaiahHartenstein,11,8,5,7,0,0,1,2,4,33,5-7,0-0,71.4,1-2,50.0,4,4,0,0,1,4,3,21,NewYorkKnicks
JoshHart,10,9,5,5,0,2,0,0,4,31,5-5,0-2,71.4,0-0,0,0,9,2,2,0,1,7,21,NewYorkKnicks
DonteDiVincenzo,3,1,0,1,1,5,0,0,4,21,0-1,1-5,16.7,0-0,0,0,1,1,1,0,4,2,3,NewYorkKnicks
QuentinGrimes,2,1,1,1,0,1,0,1,2,12,1-1,0-1,50.0,0-1,0.0,0,1,0,0,0,0,-1,3,NewYorkKnicks
TajGibson,0,3,0,0,0,1,0,0,3,15,0-0,0-1,0.0,0-0,0,0,3,0,0,3,2,4,8,NewYorkKnicks
NewYorkKnicks,129,43,42,66,8,26,21,26,27,240,42-66,8-26,54.3,21-26,0,7,36,12,7,4,18,35,150,NewYorkKnicks
GiannisAntetokounmpo,32,13,12,22,1,2,5,9,6,39,12-22,1-2,54.2,5-9,55.6,5,8,2,1,2,4,-5,37,MilwaukeeBucks
DamianLillard,32,1,6,8,4,13,8,9,8,38,6-8,4-13,47.6,8-9,88.9,0,1,4,1,0,2,-6,26,MilwaukeeBucks
KhrisMiddleton,24,2,6,11,4,9,0,0,6,33,6-11,4-9,50.0,0-0,0,0,2,2,1,0,4,9,21,MilwaukeeBucks
BrookLopez,14,6,3,3,2,6,2,2,1,27,3-3,2-6,55.6,2-2,100.0,2,4,0,1,2,2,-6,20,MilwaukeeBucks
BobbyPortis,12,9,5,7,0,4,2,2,0,31,5-7,0-4,45.5,2-2,100.0,5,4,3,0,0,4,-3,12,MilwaukeeBucks
PatConnaughton,3,7,0,0,1,4,0,0,1,24,0-0,1-4,25.0,0-0,0,4,3,0,1,0,3,-13,9,MilwaukeeBucks
CameronPayne,3,0,0,0,1,2,0,0,1,10,0-0,1-2,50.0,0-0,0,0,0,0,0,0,0,-1,3,MilwaukeeBucks
AndreJacksonJr.,2,2,0,1,0,1,2,2,1,14,0-1,0-1,0.0,2-2,100.0,1,1,0,1,0,2,-4,4,MilwaukeeBucks
MalikBeasley,0,3,0,1,0,1,0,0,2,19,0-1,0-1,0.0,0-0,0,0,3,0,0,0,2,-10,3,MilwaukeeBucks
MarJonBeauchamp,0,1,0,0,0,0,0,0,0,6,0-0,0-0,0,0-0,0,0,1,0,1,0,0,4,2,MilwaukeeBucks
MilwaukeeBucks,122,46,32,53,13,42,19,24,26,240,32-53,13-42,47.4,19-24,0,19,27,11,7,4,23,-35,137,MilwaukeeBucks
