PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
LaMeloBall,20,9,2,10,2,7,10,12,9,33,23.5,83.3,3,6,4,2,1,1,-7,22,CharlotteHornets
TerryRozier,20,3,8,13,0,7,4,4,1,35,40.0,100.0,1,2,2,1,0,0,-11,11,CharlotteHornets
GordonHayward,19,9,4,11,2,4,5,6,4,34,40.0,83.3,1,8,3,3,0,2,-10,22,CharlotteHornets
BrandonMiller,17,6,4,9,2,4,3,4,2,33,46.2,75.0,2,4,3,1,1,4,-2,16,CharlotteHornets
P.J.Washington,13,3,5,8,1,5,0,1,3,29,46.2,0.0,0,3,2,2,1,6,-12,12,CharlotteHornets
TheoMaledon,6,2,1,2,0,0,4,5,0,14,50.0,80.0,0,2,1,2,0,0,-2,7,CharlotteHornets
J.T.Thor,2,4,1,2,0,1,0,0,0,25,33.3,0.0,1,3,0,1,1,1,0,6,CharlotteHornets
MarkWilliams,2,3,1,4,0,0,0,0,1,21,25.0,0.0,2,1,1,0,1,5,-17,3,CharlotteHornets
NickRichards,0,2,0,1,0,0,0,2,0,16,0.0,0.0,1,1,2,1,2,4,1,0,CharlotteHornets
CharlotteHornets,99,41,26,60,7,28,26,34,20,240,37.5,0.0,11,30,18,13,7,23,-60,99,CharlotteHornets
AlecBurks,24,4,2,3,3,7,11,12,2,31,50.0,91.7,0,4,0,1,1,1,28,26,DetroitPistons
JadenIvey,18,2,6,8,2,6,0,0,4,23,57.1,0.0,0,2,2,1,0,4,-2,17,DetroitPistons
IsaiahStewart,15,7,4,6,2,4,1,2,1,36,60.0,50.0,1,6,4,0,1,3,6,15,DetroitPistons
JalenDuren,14,17,7,8,0,0,0,0,3,35,87.5,0.0,6,11,5,1,2,3,6,31,DetroitPistons
MarvinBagley,14,4,5,8,0,1,4,5,1,13,55.6,80.0,0,4,0,0,0,0,6,14,DetroitPistons
CadeCunningham,12,2,2,8,2,5,2,2,6,24,30.8,100.0,1,1,5,1,0,6,7,7,DetroitPistons
AusarThompson,6,12,2,8,0,1,2,2,6,30,22.2,100.0,3,9,3,0,1,5,10,15,DetroitPistons
KillianHayes,6,3,1,7,1,3,1,2,3,29,20.0,50.0,0,3,3,2,1,4,-7,3,DetroitPistons
JoeHarris,2,0,1,2,0,1,0,0,1,11,33.3,0.0,0,0,0,1,0,2,3,2,DetroitPistons
MarcusSasser,0,1,0,0,0,1,0,0,1,8,0.0,0.0,0,1,1,0,0,1,3,0,DetroitPistons
DetroitPistons,111,52,30,58,10,29,21,25,28,240,46.0,0.0,11,41,23,7,6,29,60,130,DetroitPistons
