PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
KawhiLeonard,24,6,8,14,2,5,2,3,5,34,8-14,2-5,52.6,2-3,66.7,1,5,2,4,1,0,24,28,LAClippers
PaulGeorge,23,3,4,6,3,8,6,6,2,34,4-6,3-8,50.0,6-6,100.0,0,3,3,1,0,4,14,19,LAClippers
NormanPowell,22,2,5,6,4,5,0,0,2,33,5-6,4-5,81.8,0-0,0,0,2,1,2,0,4,13,25,LAClippers
JamesHarden,15,4,2,3,3,5,2,2,10,31,2-3,3-5,62.5,2-2,100.0,0,4,2,1,2,1,26,27,LAClippers
TeranceMann,12,3,4,5,1,2,1,1,0,18,4-5,1-2,71.4,1-1,100.0,1,2,1,0,0,2,8,12,LAClippers
RussellWestbrook,8,4,4,9,0,1,0,0,3,18,4-9,0-1,40.0,0-0,0,2,2,2,2,0,0,-4,9,LAClippers
IvicaZubac,6,12,3,4,0,0,0,0,1,29,3-4,0-0,75.0,0-0,0,1,11,1,0,0,4,28,17,LAClippers
DanielTheis,6,1,2,2,0,1,2,2,0,16,2-2,0-1,66.7,2-2,100.0,0,1,2,0,0,3,-8,4,LAClippers
AmirCoffey,5,1,1,1,1,2,0,0,2,19,1-1,1-2,66.7,0-0,0,1,0,0,0,0,2,-7,7,LAClippers
MoussaDiabate,0,1,0,0,0,0,0,0,0,3,0-0,0-0,0,0-0,0,0,1,0,0,0,0,-3,1,LAClippers
KobeBrown,0,0,0,0,0,0,0,0,0,3,0-0,0-0,0,0-0,0,0,0,1,0,0,0,-3,-1,LAClippers
B.J.Boston,0,0,0,1,0,0,0,0,0,3,0-1,0-0,0.0,0-0,0,0,0,0,0,0,0,-3,-1,LAClippers
LAClippers,121,37,33,51,14,29,13,14,25,240,33-51,14-29,58.8,13-14,0,6,31,15,10,3,20,85,147,LAClippers
BamAdebayo,21,15,6,15,0,2,9,13,4,36,6-15,0-2,35.3,9-13,69.2,3,12,3,0,0,3,-12,22,MiamiHeat
KevinLove,17,4,6,6,1,5,2,2,3,23,6-6,1-5,63.6,2-2,100.0,2,2,1,0,2,2,5,21,MiamiHeat
JaimeJaquez,15,4,6,10,0,3,3,4,2,38,6-10,0-3,46.2,3-4,75.0,3,1,2,4,0,2,-17,15,MiamiHeat
DuncanRobinson,15,1,0,1,3,7,6,6,2,26,0-1,3-7,37.5,6-6,100.0,0,1,1,0,0,1,-3,12,MiamiHeat
TylerHerro,12,6,0,5,4,8,0,0,6,35,0-5,4-8,30.8,0-0,0,0,6,3,2,0,1,-29,14,MiamiHeat
JamalCain,9,3,3,8,1,4,0,0,1,35,3-8,1-4,33.3,0-0,0,3,0,0,1,1,3,-22,7,MiamiHeat
KyleLowry,8,1,3,4,0,1,2,2,3,24,3-4,0-1,60.0,2-2,100.0,1,0,3,0,0,3,-19,7,MiamiHeat
NikolaJovic,3,0,0,0,1,2,0,0,1,3,0-0,1-2,50.0,0-0,0,0,0,0,0,0,0,3,3,MiamiHeat
ColeSwider,3,0,0,0,1,1,0,0,0,3,0-0,1-1,100.0,0-0,0,0,0,0,0,0,0,3,3,MiamiHeat
OrlandoRobinson,1,1,0,0,0,0,1,2,1,3,0-0,0-0,0,1-2,50.0,0,1,0,0,0,0,3,2,MiamiHeat
ThomasBryant,0,0,0,0,0,0,0,0,1,3,0-0,0-0,0,0-0,0,0,0,0,0,0,0,-6,1,MiamiHeat
R.J.Hampton,0,0,0,0,0,1,0,0,0,12,0-0,0-1,0.0,0-0,0,0,0,0,0,0,2,9,-1,MiamiHeat
MiamiHeat,104,35,24,49,11,34,23,29,24,240,24-49,11-34,42.2,23-29,0,12,23,13,7,3,17,-85,106,MiamiHeat
