PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JamalMurray,28,5,7,13,3,5,5,5,3,33,55.6,100.0,1,4,2,2,0,4,20,28,DenverNuggets
NikolaJokic,26,14,4,10,0,2,18,18,8,39,33.3,100.0,4,10,3,0,0,2,21,37,DenverNuggets
MichaelPorter,19,10,5,7,3,10,0,0,1,40,47.1,0.0,0,10,0,0,4,1,23,25,DenverNuggets
AaronGordon,16,10,6,6,1,4,1,4,3,32,70.0,25.0,4,6,2,1,0,2,13,22,DenverNuggets
KentaviousCaldwell-Pope,16,4,2,4,4,9,0,0,5,37,46.2,0.0,1,3,0,2,0,1,15,20,DenverNuggets
ChristianBraun,6,0,0,2,2,2,0,2,1,11,50.0,0.0,0,0,1,0,0,3,-22,2,DenverNuggets
PeytonWatson,5,0,1,3,1,2,0,0,1,21,40.0,0.0,0,0,2,0,0,2,-11,1,DenverNuggets
JulianStrawther,2,0,1,1,0,0,0,1,0,8,100.0,0.0,0,0,0,0,0,0,-4,1,DenverNuggets
ReggieJackson,2,0,0,2,0,0,2,2,3,15,0.0,100.0,0,0,4,0,0,1,-14,-1,DenverNuggets
ZekeNnaji,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0,0,0,1,0,1,-11,1,DenverNuggets
DenverNuggets,120,45,26,48,14,34,26,32,25,240,48.8,0.0,10,35,15,6,4,17,30,136,DenverNuggets
AndrewWiggins,22,3,5,7,2,4,6,6,2,29,63.6,100.0,1,2,2,0,1,5,18,22,GoldenStateWarriors
StephenCurry,18,2,4,8,3,13,1,1,4,34,33.3,100.0,1,1,3,1,1,4,-26,9,GoldenStateWarriors
DarioSaric,14,5,5,8,0,3,4,4,2,20,45.5,100.0,2,3,0,0,0,2,11,15,GoldenStateWarriors
BrandinPodziemski,13,9,1,3,3,4,2,2,6,34,57.1,100.0,4,5,2,5,0,1,1,28,GoldenStateWarriors
ChrisPaul,13,3,2,5,3,5,0,0,3,28,50.0,0.0,1,2,1,0,0,1,13,13,GoldenStateWarriors
JonathanKuminga,13,5,4,7,0,1,5,8,2,23,50.0,62.5,0,5,1,0,0,1,-24,12,GoldenStateWarriors
KlayThompson,9,6,0,2,3,10,0,0,1,32,25.0,0.0,0,6,3,1,1,1,-2,6,GoldenStateWarriors
TrayceJackson-Davis,8,3,3,4,0,0,2,2,1,15,75.0,100.0,0,3,0,0,0,5,-4,11,GoldenStateWarriors
KevonLooney,4,3,2,3,0,0,0,0,2,22,66.7,0.0,0,3,1,0,0,3,-9,7,GoldenStateWarriors
MosesMoody,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0,0,0,0,0,0,-8,0,GoldenStateWarriors
GoldenStateWarriors,114,41,26,47,14,40,20,23,23,240,46.0,0.0,11,30,13,7,3,23,-30,123,GoldenStateWarriors
