PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DonovanMitchell,29,2,6,9,5,11,2,2,5,33,6-9,5-11,55.0,2-2,100.0,0,2,0,2,0,1,28,29,ClevelandCavaliers
MaxStrus,22,5,2,3,6,10,0,0,2,26,2-3,6-10,61.5,0-0,0,1,4,0,2,0,0,20,26,ClevelandCavaliers
JarrettAllen,19,7,8,10,0,0,3,4,3,30,8-10,0-0,80.0,3-4,75.0,1,6,0,0,2,1,22,28,ClevelandCavaliers
CarisLeVert,17,6,3,8,3,4,2,4,7,24,3-8,3-4,50.0,2-4,50.0,1,5,1,1,0,3,18,22,ClevelandCavaliers
EvanMobley,11,14,5,11,0,1,1,2,7,28,5-11,0-1,41.7,1-2,50.0,1,13,0,2,1,3,4,27,ClevelandCavaliers
DariusGarland,11,2,2,3,2,4,1,1,5,28,2-3,2-4,57.1,1-1,100.0,1,1,2,0,0,1,4,13,ClevelandCavaliers
IsaacOkoro,10,0,1,2,2,2,2,4,0,25,1-2,2-2,75.0,2-4,50.0,0,0,2,2,1,1,15,8,ClevelandCavaliers
SamMerrill,9,0,0,0,3,4,0,0,2,11,0-0,3-4,75.0,0-0,0,0,0,0,1,0,0,8,11,ClevelandCavaliers
DeanWade,6,5,0,0,2,2,0,0,2,15,0-0,2-2,100.0,0-0,0,0,5,0,0,0,0,9,13,ClevelandCavaliers
GeorgesNiang,2,3,1,1,0,3,0,0,2,15,1-1,0-3,25.0,0-0,0,0,3,2,0,0,4,2,2,ClevelandCavaliers
DamianJones,0,1,0,0,0,0,0,0,1,3,0-0,0-0,0,0-0,0,0,1,1,0,1,1,0,2,ClevelandCavaliers
CraigPorter,0,0,0,0,0,0,0,0,0,3,0-0,0-0,0,0-0,0,0,0,0,0,0,0,0,0,ClevelandCavaliers
ClevelandCavaliers,136,50,28,47,23,41,11,17,36,240,28-47,23-41,58.0,11-17,0,8,42,9,10,5,15,130,181,ClevelandCavaliers
HarrisonBarnes,22,1,2,5,6,10,0,0,0,30,2-5,6-10,53.3,0-0,0,0,1,0,1,0,1,-9,17,SacramentoKings
De&#039;AaronFox,19,4,5,11,3,9,0,0,1,35,5-11,3-9,40.0,0-0,0,1,3,3,2,1,4,-12,12,SacramentoKings
MalikMonk,18,4,5,8,2,4,2,4,1,24,5-8,2-4,58.3,2-4,50.0,1,3,2,0,0,5,-19,14,SacramentoKings
DomantasSabonis,12,19,6,9,0,0,0,0,15,34,6-9,0-0,66.7,0-0,0,4,15,5,0,0,1,-25,38,SacramentoKings
KevinHuerter,10,3,2,4,2,5,0,0,4,31,2-4,2-5,44.4,0-0,0,2,1,1,1,0,0,-13,12,SacramentoKings
KeeganMurray,10,1,2,5,2,4,0,0,2,30,2-5,2-4,44.4,0-0,0,0,1,0,0,0,3,-18,8,SacramentoKings
TreyLyles,7,4,2,2,0,3,3,4,1,19,2-2,0-3,40.0,3-4,75.0,0,4,0,1,0,0,-8,9,SacramentoKings
ChrisDuarte,5,1,0,0,1,2,2,2,0,3,0-0,1-2,50.0,2-2,100.0,1,0,0,0,0,0,-2,5,SacramentoKings
KesslerEdwards,5,0,1,1,1,4,0,0,0,9,1-1,1-4,40.0,0-0,0,0,0,0,0,0,2,-4,2,SacramentoKings
DavionMitchell,2,0,1,2,0,1,0,0,3,9,1-2,0-1,33.3,0-0,0,0,0,0,0,0,1,-12,3,SacramentoKings
AlexLen,0,0,0,0,0,0,0,0,1,3,0-0,0-0,0,0-0,0,0,0,0,0,0,0,-2,1,SacramentoKings
JaValeMcGee,0,2,0,1,0,1,0,0,0,6,0-1,0-1,0.0,0-0,0,0,2,0,0,0,1,-2,0,SacramentoKings
ColbyJones,0,1,0,1,0,0,0,2,0,3,0-1,0-0,0.0,0-2,0.0,1,0,0,0,0,0,-2,-2,SacramentoKings
KeonEllis,0,0,0,0,0,1,0,0,0,3,0-0,0-1,0.0,0-0,0,0,0,1,0,0,0,-2,-2,SacramentoKings
SacramentoKings,110,48,26,49,17,44,7,12,28,240,26-49,17-44,46.2,7-12,0,14,34,13,5,1,18,-130,117,SacramentoKings
