PLAYER,Pts,Reb,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
BuddyHield,25,4,3,26,4-5,4-8,61.5%,5-5,100.0%,2,2,2,1,3,2,10,29,IndianaPacers
TyreseHaliburton,19,3,13,28,3-5,3-9,42.9%,4-4,100.0%,1,2,4,1,1,0,32,25,IndianaPacers
AaronNesmith,19,2,1,23,2-2,4-4,100.0%,3-3,100.0%,0,2,1,1,0,1,8,22,IndianaPacers
MylesTurner,18,6,0,25,4-5,1-4,55.6%,7-7,100.0%,1,5,1,0,2,2,19,21,IndianaPacers
BennedictMathurin,14,2,1,28,1-1,4-6,71.4%,0-0,-,0,2,2,1,0,2,10,14,IndianaPacers
JalenSmith,10,4,0,8,2-2,2-2,100.0%,0-0,-,2,2,0,0,0,2,3,14,IndianaPacers
IsaiahJackson,10,3,1,15,4-6,0-1,57.1%,2-3,66.7%,1,2,1,1,2,3,9,12,IndianaPacers
T.J.McConnell,9,5,9,20,3-3,0-0,100.0%,3-4,75.0%,1,4,1,1,0,1,-1,22,IndianaPacers
BruceBrown,6,5,6,28,3-5,0-1,50.0%,0-0,-,0,5,0,0,0,3,34,14,IndianaPacers
ObiToppin,6,4,0,23,2-2,0-3,40.0%,2-2,100.0%,0,4,1,0,0,1,25,6,IndianaPacers
JordanNwora,6,0,1,9,2-4,0-1,40.0%,2-2,100.0%,0,0,0,0,0,3,1,4,IndianaPacers
JamesJohnson,2,0,2,6,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,5,4,IndianaPacers
IndianaPacers,144,42,37,240,31-41,18-39,61.3%,28-30,93.3%  ,10,32,13,6,8,20,155,187,IndianaPacers
TerryRozier,25,9,7,35,8-16,2-10,38.5%,3-3,100.0%,2,7,1,1,0,0,-21,25,CharlotteHornets
BrandonMiller,21,6,3,33,7-13,2-4,52.9%,1-2,50.0%,2,4,1,1,0,4,-30,21,CharlotteHornets
MilesBridges,19,4,3,37,8-15,0-2,47.1%,3-4,75.0%,1,3,0,3,0,2,-15,19,CharlotteHornets
P.J.Washington,12,4,0,27,2-3,2-7,40.0%,2-2,100.0%,3,1,1,0,0,1,-31,9,CharlotteHornets
GordonHayward,11,1,3,24,2-4,1-1,60.0%,4-6,66.7%,0,1,2,0,0,0,-25,9,CharlotteHornets
NickSmith,6,0,0,6,3-3,0-3,50.0%,0-0,-,0,0,1,0,0,0,-5,2,CharlotteHornets
NickRichards,4,8,0,19,2-4,0-0,50.0%,0-0,-,6,2,0,0,0,3,-12,10,CharlotteHornets
IshmaelSmith,4,0,6,16,2-3,0-0,66.7%,0-0,-,0,0,1,0,0,1,-5,8,CharlotteHornets
NathanMensah,4,2,0,7,2-2,0-0,100.0%,0-0,-,1,1,0,1,0,0,1,7,CharlotteHornets
JamesBouknight,3,2,0,6,0-0,1-3,33.3%,0-0,-,0,2,1,0,0,0,-5,2,CharlotteHornets
J.T.Thor,2,1,0,6,0-0,0-0,-,2-2,100.0%,1,0,0,0,0,2,-5,3,CharlotteHornets
BryceMcGowens,2,0,1,21,1-1,0-1,50.0%,0-0,-,0,0,2,0,0,5,1,0,CharlotteHornets
LeakyBlack,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,-3,0,CharlotteHornets
CharlotteHornets,113,39,23,240,37-64,8-31,47.4%,15-19,78.9%  ,17,22,11,6,0,18,-155,115,CharlotteHornets
