PLAYER,Pts,Reb,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
ZionWilliamson,33,8,6,33,11-12,0-0,91.7%,11-12,91.7%,1,7,2,3,0,1,16,46,NewOrleansPelicans
C.J.McCollum,20,4,5,28,4-8,3-8,43.8%,3-3,100.0%,1,3,2,2,1,3,19,21,NewOrleansPelicans
JonasValanciunas,19,6,3,32,8-8,0-1,88.9%,3-3,100.0%,3,3,2,0,0,5,18,25,NewOrleansPelicans
JordanHawkins,16,5,2,24,1-2,3-8,40.0%,5-6,83.3%,2,3,2,0,0,2,-7,14,NewOrleansPelicans
BrandonIngram,15,4,6,35,2-3,2-4,57.1%,5-5,100.0%,0,4,1,1,1,1,10,23,NewOrleansPelicans
HerbertJones,7,3,6,33,3-5,0-3,37.5%,1-1,100.0%,1,2,5,0,0,2,14,6,NewOrleansPelicans
JoseAlvarado,5,2,1,9,1-3,1-2,40.0%,0-0,-,2,0,2,1,0,1,-12,4,NewOrleansPelicans
DysonDaniels,4,4,1,14,2-3,0-1,50.0%,0-0,-,1,3,1,2,1,2,4,9,NewOrleansPelicans
NajiMarshall,4,3,3,19,0-1,1-3,25.0%,1-2,50.0%,2,1,1,1,1,1,-3,7,NewOrleansPelicans
CodyZeller,1,1,0,13,0-3,0-0,0.0%,1-2,50.0%,0,1,2,1,0,4,-9,-3,NewOrleansPelicans
NewOrleansPelicans,124,46,33,240,32-48,10-30,53.8%,30-34,88.2%  ,17,29,21,11,4,22,50,152,NewOrleansPelicans
TyreseMaxey,33,1,3,38,10-15,3-10,52.0%,4-4,100.0%,0,1,4,2,0,2,-11,23,Philadelphia76ers
De&#039;AnthonyMelton,17,3,6,30,1-4,4-10,35.7%,3-4,75.0%,0,3,4,3,1,2,-17,16,Philadelphia76ers
RobertCovington,12,7,1,30,0-1,4-4,80.0%,0-0,-,2,5,0,0,1,3,11,20,Philadelphia76ers
TobiasHarris,12,4,2,29,5-8,0-2,50.0%,2-2,100.0%,0,4,5,0,0,2,-14,8,Philadelphia76ers
PatrickBeverley,11,1,7,21,2-3,1-1,75.0%,4-4,100.0%,0,1,0,1,0,1,3,19,Philadelphia76ers
PaulReed,9,4,5,27,3-3,0-1,75.0%,3-3,100.0%,2,2,3,1,0,4,1,15,Philadelphia76ers
MarcusMorris,7,3,2,17,2-4,1-3,42.9%,0-0,-,1,2,1,1,1,4,-17,9,Philadelphia76ers
MohamedBamba,6,4,0,14,3-6,0-1,42.9%,0-1,0.0%,3,1,1,0,4,3,5,8,Philadelphia76ers
KenyonMartin,4,2,2,17,2-3,0-1,50.0%,0-0,-,0,2,2,0,0,4,4,4,Philadelphia76ers
NicolasBatum,3,1,0,14,0-0,1-1,100.0%,0-0,-,0,1,1,0,0,1,-21,3,Philadelphia76ers
FurkanKorkmaz,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,6,0,Philadelphia76ers
Philadelphia76ers,114,34,28,240,28-47,14-34,51.9%,16-18,88.9%  ,11,23,22,8,7,26,-50,125,Philadelphia76ers
