PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
NikolaJokic,19,10,8,9,1,1,0,0,7,32,90.0,0.0,2,8,7,1,1,2,-19,30,DenverNuggets
PeytonWatson,14,2,5,6,1,6,1,2,2,32,50.0,50.0,0,2,1,1,2,4,-7,13,DenverNuggets
MichaelPorter,12,6,2,4,2,8,2,2,1,31,33.3,100.0,0,6,0,0,1,1,-10,12,DenverNuggets
JulianStrawther,10,1,2,3,1,4,3,4,0,12,42.9,75.0,0,1,3,0,0,3,-15,3,DenverNuggets
JamalMurray,9,3,3,9,1,6,0,1,11,36,26.7,0.0,0,3,2,1,1,1,-20,11,DenverNuggets
ReggieJackson,8,2,1,5,2,5,0,0,3,15,30.0,0.0,0,2,0,1,0,0,1,7,DenverNuggets
KentaviousCaldwell-Pope,8,0,1,2,2,3,0,1,2,27,60.0,0.0,0,0,1,1,0,3,-16,7,DenverNuggets
DeAndreJordan,6,8,3,4,0,0,0,0,1,13,75.0,0.0,3,5,1,1,0,0,-1,14,DenverNuggets
ChristianBraun,4,3,0,1,0,2,4,4,1,17,0.0,100.0,0,3,1,0,0,1,-6,4,DenverNuggets
BraxtonKey,3,0,1,2,0,0,1,1,0,3,50.0,100.0,0,0,0,0,0,0,-6,2,DenverNuggets
JustinHoliday,0,1,0,1,0,2,0,0,2,16,0.0,0.0,0,1,0,0,0,1,-19,0,DenverNuggets
ZekeNnaji,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0,0,0,0,0,0,-6,-1,DenverNuggets
JalenPickett,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0,0,0,0,0,1,-6,-1,DenverNuggets
DenverNuggets,93,38,26,48,10,37,11,15,30,240,42.4,0.0,6,32,18,6,5,17,-130,101,DenverNuggets
ShaiGilgeous-Alexander,40,4,12,17,2,3,10,10,3,33,70.0,100.0,0,4,1,2,1,3,21,43,OklahomaCityThunder
ChetHolmgren,24,6,5,10,4,4,2,2,3,28,64.3,100.0,3,3,2,0,2,1,9,28,OklahomaCityThunder
JoshGiddey,12,8,6,9,0,1,0,0,4,21,60.0,0.0,2,6,3,1,0,1,16,18,OklahomaCityThunder
JalenWilliams,11,7,2,5,2,5,1,2,9,31,40.0,50.0,1,6,3,2,1,2,17,20,OklahomaCityThunder
AaronWiggins,7,5,2,4,1,1,0,0,0,12,60.0,0.0,2,3,1,0,0,2,14,9,OklahomaCityThunder
KenrichWilliams,5,2,1,3,1,4,0,0,0,15,28.6,0.0,1,1,0,1,0,2,-4,3,OklahomaCityThunder
IsaiahJoe,5,1,1,1,1,5,0,0,1,13,33.3,0.0,0,1,0,0,0,0,11,3,OklahomaCityThunder
LuguentzDort,4,4,2,3,0,3,0,0,1,32,33.3,0.0,1,3,1,3,1,3,24,8,OklahomaCityThunder
CasonWallace,4,3,2,3,0,2,0,0,2,18,40.0,0.0,0,3,0,0,1,1,-2,7,OklahomaCityThunder
LindyWaters,3,1,0,0,1,2,0,0,0,3,50.0,0.0,0,1,0,0,0,0,3,3,OklahomaCityThunder
VasilijeMicic,2,1,1,1,0,3,0,0,2,14,25.0,0.0,0,1,0,0,1,2,4,3,OklahomaCityThunder
OlivierSarr,2,1,0,0,0,0,2,2,0,3,0.0,100.0,0,1,0,0,0,0,3,3,OklahomaCityThunder
JaylinWilliams,0,8,0,0,0,2,0,0,4,17,0.0,0.0,0,8,0,1,1,3,14,12,OklahomaCityThunder
OklahomaCityThunder,119,51,34,56,12,35,15,16,29,240,50.5,0.0,10,41,11,10,8,20,130,160,OklahomaCityThunder
