PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JimmyButler,33,5,12,22,0,1,9,9,5,37,12-22,0-1,52.2,9-9,100.0,2,3,1,0,0,1,-17,31,MiamiHeat
CalebMartin,18,2,6,11,2,4,0,0,3,35,6-11,2-4,53.3,0-0,0,1,1,3,1,0,3,-8,14,MiamiHeat
DuncanRobinson,17,2,5,8,2,3,1,1,3,30,5-8,2-3,63.6,1-1,100.0,1,1,2,0,0,6,-9,16,MiamiHeat
OrlandoRobinson,16,5,5,9,2,2,0,0,3,29,5-9,2-2,63.6,0-0,0,1,4,1,0,0,1,-6,19,MiamiHeat
JoshRichardson,16,2,4,5,2,4,2,2,3,24,4-5,2-4,66.7,2-2,100.0,0,2,2,0,1,1,-11,17,MiamiHeat
KevinLove,14,1,1,1,3,5,3,3,5,19,1-1,3-5,66.7,3-3,100.0,0,1,0,0,0,4,-9,18,MiamiHeat
JaimeJaquez,11,3,3,7,1,2,2,5,3,29,3-7,1-2,44.4,2-5,40.0,0,3,0,2,0,1,-6,11,MiamiHeat
KyleLowry,4,8,0,1,0,3,4,4,2,29,0-1,0-3,0.0,4-4,100.0,1,7,0,0,0,2,-9,10,MiamiHeat
JamalCain,0,0,0,0,0,0,0,0,0,5,0-0,0-0,0,0-0,0,0,0,0,0,0,2,1,0,MiamiHeat
HaywoodHighsmith,0,0,0,0,0,1,0,0,0,3,0-0,0-1,0.0,0-0,0,0,0,1,0,0,1,-1,-2,MiamiHeat
MiamiHeat,129,31,36,64,12,25,21,24,27,240,36-64,12-25,53.9,21-24,0,7,24,10,3,1,22,-75,134,MiamiHeat
BruceBrown,30,4,7,10,4,6,4,5,2,37,7-10,4-6,68.8,4-5,80.0,0,4,1,0,0,0,20,29,IndianaPacers
ObiToppin,22,2,3,3,4,5,4,4,2,35,3-3,4-5,87.5,4-4,100.0,0,2,0,1,4,5,18,30,IndianaPacers
T.J.McConnell,20,2,10,11,0,0,0,0,11,25,10-11,0-0,90.9,0-0,0,0,2,1,0,0,0,5,31,IndianaPacers
AaronNesmith,20,4,3,3,4,6,2,4,1,29,3-3,4-6,77.8,2-4,50.0,0,4,0,0,1,4,9,22,IndianaPacers
MylesTurner,17,10,7,8,1,4,0,0,1,30,7-8,1-4,66.7,0-0,0,2,8,2,0,2,4,10,24,IndianaPacers
BennedictMathurin,16,5,4,7,2,3,2,3,4,25,4-7,2-3,60.0,2-3,66.7,1,4,4,0,0,4,-4,16,IndianaPacers
IsaiahJackson,8,3,3,3,0,0,2,2,1,8,3-3,0-0,100.0,2-2,100.0,0,3,0,0,1,1,-6,13,IndianaPacers
BuddyHield,7,1,2,3,1,4,0,0,2,24,2-3,1-4,42.9,0-0,0,0,1,1,2,0,3,20,7,IndianaPacers
AndrewNembhard,4,1,1,5,0,4,2,2,11,23,1-5,0-4,11.1,2-2,100.0,0,1,0,1,0,1,10,9,IndianaPacers
BenSheppard,0,0,0,0,0,0,0,0,0,3,0-0,0-0,0,0-0,0,0,0,0,0,0,2,-7,0,IndianaPacers
IndianaPacers,144,35,40,53,16,32,16,20,35,240,40-53,16-32,65.9,16-20,0,5,30,9,4,8,24,75,181,IndianaPacers
