PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DomantasSabonis,17,10,7,10,1,2,0,1,6,29,7-10,1-2,66.7,0-1,0.0,0,10,3,1,0,2,-32,26,SacramentoKings
KevinHuerter,17,1,4,4,2,6,3,4,3,24,4-4,2-6,60.0,3-4,75.0,1,0,0,1,1,0,-3,18,SacramentoKings
KeonEllis,13,2,2,3,3,3,0,0,1,12,2-3,3-3,83.3,0-0,0,2,0,0,1,0,1,9,16,SacramentoKings
SashaVezenkov,11,2,4,4,1,5,0,0,0,21,4-4,1-5,55.6,0-0,0,1,1,0,0,0,0,-24,9,SacramentoKings
KesslerEdwards,10,2,1,2,2,2,2,2,0,8,1-2,2-2,75.0,2-2,100.0,1,1,0,0,0,0,7,11,SacramentoKings
HarrisonBarnes,10,1,2,4,2,5,0,0,0,22,2-4,2-5,44.4,0-0,0,1,0,0,1,0,1,-13,7,SacramentoKings
KeeganMurray,8,1,1,3,1,6,3,3,0,26,1-3,1-6,22.2,3-3,100.0,1,0,0,1,0,1,-31,3,SacramentoKings
MalikMonk,6,1,0,3,2,6,0,0,5,21,0-3,2-6,22.2,0-0,0,0,1,1,1,1,1,-26,6,SacramentoKings
ColbyJones,4,1,2,3,0,2,0,0,4,10,2-3,0-2,40.0,0-0,0,0,1,0,1,0,1,12,7,SacramentoKings
De&#039;AaronFox,3,2,0,6,1,4,0,0,4,26,0-6,1-4,10.0,0-0,0,0,2,4,0,0,3,-30,-4,SacramentoKings
ChrisDuarte,1,0,0,1,0,2,1,2,1,15,0-1,0-2,0.0,1-2,50.0,0,0,0,0,0,0,-19,-2,SacramentoKings
AlexLen,0,1,0,2,0,0,0,0,3,10,0-2,0-0,0.0,0-0,0,1,0,0,1,0,1,14,3,SacramentoKings
JaValeMcGee,0,1,0,1,0,0,0,0,1,6,0-1,0-0,0.0,0-0,0,0,1,1,0,0,0,-17,0,SacramentoKings
DavionMitchell,0,0,0,0,0,2,0,0,0,10,0-0,0-2,0.0,0-0,0,0,0,0,1,0,1,-12,-1,SacramentoKings
SacramentoKings,100,25,23,46,15,45,9,12,28,240,23-46,15-45,41.8,9-12,0,8,17,9,9,2,12,-165,99,SacramentoKings
C.J.McCollum,30,7,4,6,7,10,1,2,4,27,4-6,7-10,68.8,1-2,50.0,1,6,3,0,2,0,31,34,NewOrleansPelicans
JonasValanciunas,15,12,5,8,1,2,2,2,1,22,5-8,1-2,60.0,2-2,100.0,1,11,1,0,1,2,20,24,NewOrleansPelicans
BrandonIngram,15,5,5,9,1,3,2,2,8,30,5-9,1-3,50.0,2-2,100.0,1,4,1,1,1,0,34,23,NewOrleansPelicans
DysonDaniels,14,5,4,4,2,2,0,0,6,29,4-4,2-2,100.0,0-0,0,1,4,0,0,0,3,7,25,NewOrleansPelicans
JordanHawkins,12,3,4,4,1,5,1,2,2,24,4-4,1-5,55.6,1-2,50.0,0,3,2,0,1,2,3,11,NewOrleansPelicans
NajiMarshall,11,5,2,3,1,1,4,4,2,22,2-3,1-1,75.0,4-4,100.0,1,4,1,0,0,2,20,16,NewOrleansPelicans
TreyMurphyIII,11,2,1,1,3,6,0,0,5,24,1-1,3-6,57.1,0-0,0,0,2,1,1,0,1,19,15,NewOrleansPelicans
HerbertJones,9,3,2,4,1,3,2,2,2,26,2-4,1-3,42.9,2-2,100.0,1,2,1,0,1,1,34,10,NewOrleansPelicans
CodyZeller,7,2,1,2,1,1,2,2,1,7,1-2,1-1,66.7,2-2,100.0,1,1,2,0,0,0,-5,7,NewOrleansPelicans
JeremiahRobinson-Earl,7,0,2,2,1,2,0,0,0,10,2-2,1-2,75.0,0-0,0,0,0,1,0,1,1,-14,6,NewOrleansPelicans
LarryNance,2,7,1,4,0,0,0,0,4,14,1-4,0-0,25.0,0-0,0,2,5,2,0,1,1,23,9,NewOrleansPelicans
E.J.Liddell,0,0,0,0,0,0,0,0,0,4,0-0,0-0,0,0-0,0,0,0,1,0,1,1,-7,0,NewOrleansPelicans
NewOrleansPelicans,133,51,31,47,19,35,14,16,35,240,31-47,19-35,61.0,14-16,0,9,42,16,2,9,14,165,180,NewOrleansPelicans
