PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DesmondBane,28,13,7,13,4,12,2,3,3,40,7-13,4-12,44.0,2-3,66.7,6,7,4,2,0,4,2,27,MemphisGrizzlies
JarenJacksonJr.,22,3,8,16,0,7,6,7,2,33,8-16,0-7,34.8,6-7,85.7,1,2,1,0,4,5,-6,14,MemphisGrizzlies
VinceWilliamsJr.,11,8,1,2,3,6,0,0,3,30,1-2,3-6,50.0,0-0,0,1,7,3,1,2,2,-7,18,MemphisGrizzlies
SantiagoAldama,11,4,2,4,2,4,1,2,0,26,2-4,2-4,50.0,1-2,50.0,2,2,2,0,0,3,-12,8,MemphisGrizzlies
BismackBiyombo,10,9,5,9,0,0,0,1,1,33,5-9,0-0,55.6,0-1,0.0,1,8,2,0,1,2,4,14,MemphisGrizzlies
DavidRoddy,9,5,2,4,1,6,2,2,2,28,2-4,1-6,30.0,2-2,100.0,1,4,0,0,1,2,-4,10,MemphisGrizzlies
DerrickRose,3,1,0,1,1,2,0,0,2,9,0-1,1-2,33.3,0-0,0,0,1,0,0,0,0,11,4,MemphisGrizzlies
JakeLaRavia,2,0,1,1,0,1,0,0,1,10,1-1,0-1,50.0,0-0,0,0,0,1,0,0,4,-6,1,MemphisGrizzlies
ZiaireWilliams,0,4,0,1,0,0,0,0,2,15,0-1,0-0,0.0,0-0,0,1,3,2,0,0,1,-13,3,MemphisGrizzlies
JacobGilyard,0,1,0,1,0,2,0,0,3,16,0-1,0-2,0.0,0-0,0,0,1,2,1,0,1,-4,0,MemphisGrizzlies
MemphisGrizzlies,96,52,26,52,11,40,11,15,19,240,26-52,11-40,40.2,11-15,0,16,36,17,4,8,24,-35,99,MemphisGrizzlies
DillonBrooks,26,7,7,11,3,9,3,4,1,40,7-11,3-9,50.0,3-4,75.0,1,6,2,1,0,3,3,22,HoustonRockets
FredVanVleet,16,6,3,8,2,4,4,5,8,36,3-8,2-4,41.7,4-5,80.0,1,5,0,4,2,2,2,28,HoustonRockets
AlperenSengun,15,7,4,12,0,0,7,7,1,32,4-12,0-0,33.3,7-7,100.0,4,3,4,2,3,3,1,16,HoustonRockets
JalenGreen,14,4,1,5,3,7,3,4,4,28,1-5,3-7,33.3,3-4,75.0,1,3,1,0,1,1,-2,13,HoustonRockets
JeffGreen,12,4,3,8,0,1,6,7,1,19,3-8,0-1,33.3,6-7,85.7,2,2,1,0,1,1,8,10,HoustonRockets
TariEason,11,8,3,7,1,1,2,2,1,23,3-7,1-1,50.0,2-2,100.0,1,7,2,2,1,2,11,17,HoustonRockets
JabariSmithJr.,5,12,0,5,1,4,2,2,2,30,0-5,1-4,11.1,2-2,100.0,3,9,1,0,1,5,-2,11,HoustonRockets
AaronHoliday,4,2,0,2,1,3,1,1,0,19,0-2,1-3,20.0,1-1,100.0,1,1,0,1,1,1,7,4,HoustonRockets
JockLandale,0,1,0,0,0,0,0,0,0,8,0-0,0-0,0,0-0,0,1,0,0,0,0,1,4,1,HoustonRockets
ReggieBullock,0,0,0,1,0,0,0,0,0,4,0-1,0-0,0.0,0-0,0,0,0,0,0,0,0,3,-1,HoustonRockets
HoustonRockets,103,54,21,59,11,29,28,32,18,240,21-59,11-29,36.4,28-32,0,17,37,14,10,10,19,35,121,HoustonRockets
