PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
Karl-AnthonyTowns,29,9,7,9,4,6,3,5,4,31,7-9,4-6,73.3,3-5,60.0,2,7,3,1,0,2,14,34,MinnesotaTimberwolves
RudyGobert,17,6,5,9,0,0,7,12,0,28,5-9,0-0,55.6,7-12,58.3,2,4,2,0,2,4,18,14,MinnesotaTimberwolves
NazReid,12,8,1,5,3,5,1,4,2,26,1-5,3-5,40.0,1-4,25.0,1,7,0,1,1,3,23,15,MinnesotaTimberwolves
JadenMcDaniels,11,2,5,6,0,4,1,1,4,24,5-6,0-4,50.0,1-1,100.0,1,1,1,0,0,4,12,11,MinnesotaTimberwolves
MikeConley,10,4,2,3,2,3,0,0,3,25,2-3,2-3,66.7,0-0,0,0,4,1,1,1,2,25,16,MinnesotaTimberwolves
AnthonyEdwards,9,5,2,3,1,2,2,2,5,30,2-3,1-2,60.0,2-2,100.0,0,5,2,0,0,1,18,15,MinnesotaTimberwolves
NickeilAlexander-Walker,9,0,2,2,1,5,2,2,3,23,2-2,1-5,42.9,2-2,100.0,0,0,0,0,0,5,15,8,MinnesotaTimberwolves
LukaGarza,8,1,2,4,1,1,1,2,0,5,2-4,1-1,60.0,1-2,50.0,1,0,0,0,0,1,8,6,MinnesotaTimberwolves
KyleAnderson,5,3,2,2,0,0,1,2,3,16,2-2,0-0,100.0,1-2,50.0,1,2,1,0,0,0,14,9,MinnesotaTimberwolves
TroyBrown,5,2,1,2,1,2,0,0,2,6,1-2,1-2,50.0,0-0,0,0,2,0,0,0,0,7,7,MinnesotaTimberwolves
ShakeMilton,4,0,2,3,0,0,0,0,0,6,2-3,0-0,66.7,0-0,0,0,0,0,0,0,1,7,3,MinnesotaTimberwolves
WendellMoore,2,2,1,1,0,0,0,0,0,5,1-1,0-0,100.0,0-0,0,0,2,0,0,0,1,8,4,MinnesotaTimberwolves
JordanMcLaughlin,0,3,0,1,0,2,0,0,5,14,0-1,0-2,0.0,0-0,0,1,2,0,3,0,0,1,8,MinnesotaTimberwolves
MinnesotaTimberwolves,121,51,32,50,13,30,18,30,31,240,32-50,13-30,56.3,18-30,0,13,38,10,6,4,24,170,150,MinnesotaTimberwolves
JoshGreen,18,2,6,10,2,3,0,0,1,29,6-10,2-3,61.5,0-0,0,0,2,1,0,0,4,-19,15,DallasMavericks
JadenHardy,15,2,5,9,1,5,2,2,2,31,5-9,1-5,42.9,2-2,100.0,0,2,5,1,0,2,-23,7,DallasMavericks
TimHardawayJr.,14,3,3,6,2,10,2,2,2,32,3-6,2-10,31.3,2-2,100.0,0,3,1,2,0,0,-32,9,DallasMavericks
RichaunHolmes,11,10,4,6,0,0,3,3,3,30,4-6,0-0,66.7,3-3,100.0,4,6,0,0,2,4,-21,24,DallasMavericks
SethCurry,9,3,3,5,0,3,3,3,3,17,3-5,0-3,37.5,3-3,100.0,1,2,2,0,0,0,-11,8,DallasMavericks
Olivier-MaxenceProsper,6,4,1,1,0,1,4,7,0,20,1-1,0-1,50.0,4-7,57.1,1,3,0,0,0,1,-12,6,DallasMavericks
BrandonWilliams,5,0,1,2,0,1,3,3,2,8,1-2,0-1,33.3,3-3,100.0,0,0,0,0,0,0,-10,5,DallasMavericks
MaximilianKleber,3,2,0,1,1,1,0,0,0,18,0-1,1-1,50.0,0-0,0,0,2,2,0,1,5,-11,3,DallasMavericks
A.J.Lawson,3,2,1,3,0,2,1,2,1,15,1-3,0-2,20.0,1-2,50.0,1,1,0,0,1,2,-5,2,DallasMavericks
GrantWilliams,2,1,1,4,0,3,0,0,1,25,1-4,0-3,14.3,0-0,0,1,0,1,1,0,3,-17,-2,DallasMavericks
DwightPowell,1,2,0,0,0,0,1,4,3,14,0-0,0-0,0,1-4,25.0,1,1,4,0,0,3,-9,-1,DallasMavericks
DallasMavericks,87,34,25,47,6,29,19,26,18,240,25-47,6-29,40.8,19-26,0,10,24,16,4,4,24,-170,76,DallasMavericks
