PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
TyreseHaliburton,33,2,8,11,3,6,8,9,9,36,64.7,88.9,0,2,3,0,0,1,-3,34,IndianaPacers
MylesTurner,11,8,5,8,0,3,1,1,0,27,45.5,100.0,1,7,1,2,2,4,2,16,IndianaPacers
BruceBrown,11,3,4,5,1,5,0,0,3,33,50.0,0.0,0,3,2,2,0,4,2,12,IndianaPacers
BennedictMathurin,11,4,4,8,0,2,3,5,0,22,40.0,60.0,1,3,2,0,0,3,-9,5,IndianaPacers
JalenSmith,9,5,2,3,1,2,2,2,1,12,60.0,100.0,0,5,1,0,0,1,-8,12,IndianaPacers
ObiToppin,9,4,2,5,1,4,2,2,2,19,33.3,100.0,2,2,1,0,1,0,0,9,IndianaPacers
BuddyHield,9,1,2,4,1,6,2,2,3,24,30.0,100.0,0,1,2,1,1,1,4,6,IndianaPacers
AndrewNembhard,8,3,4,5,0,1,0,0,3,22,66.7,0.0,2,1,2,1,0,3,-4,11,IndianaPacers
AaronNesmith,7,3,2,3,1,3,0,1,0,25,50.0,0.0,1,2,2,3,0,4,-6,7,IndianaPacers
IsaiahJackson,2,5,1,2,0,0,0,0,1,10,50.0,0.0,1,4,1,0,1,3,1,7,IndianaPacers
T.J.McConnell,0,4,0,1,0,1,0,2,4,10,0.0,0.0,2,2,3,1,1,0,4,3,IndianaPacers
BenSheppard,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,-3,0,IndianaPacers
IndianaPacers,110,42,34,55,8,33,18,24,26,240,47.7,0.0,10,32,20,10,6,24,-20,122,IndianaPacers
JeramiGrant,34,7,9,15,3,3,7,7,3,38,66.7,100.0,1,6,1,0,3,1,3,40,PortlandTrailBlazers
MalcolmBrogdon,24,2,8,17,1,3,5,6,7,36,45.0,83.3,0,2,1,0,0,1,-6,20,PortlandTrailBlazers
DeandreAyton,22,13,9,13,0,0,4,4,1,38,69.2,100.0,3,10,4,1,0,1,3,29,PortlandTrailBlazers
ScootHenderson,13,3,2,7,2,3,3,6,1,22,40.0,50.0,1,2,4,1,0,5,10,5,PortlandTrailBlazers
ShaedonSharpe,11,5,3,12,1,3,2,2,6,35,26.7,100.0,1,4,2,3,0,5,3,12,PortlandTrailBlazers
ToumaniCamara,5,2,0,1,1,2,2,2,0,17,33.3,100.0,2,0,0,0,0,2,0,5,PortlandTrailBlazers
DuopReath,4,2,0,0,1,1,1,2,1,10,100.0,50.0,0,2,1,0,0,1,1,5,PortlandTrailBlazers
JabariWalker,1,3,0,2,0,1,1,2,0,15,0.0,50.0,1,2,1,0,0,2,-4,-1,PortlandTrailBlazers
MatisseThybulle,0,1,0,0,0,2,0,0,1,29,0.0,0.0,0,1,2,1,1,3,10,0,PortlandTrailBlazers
PortlandTrailBlazers,114,38,31,67,9,18,25,31,20,240,47.1,0.0,9,29,16,6,4,21,20,115,PortlandTrailBlazers
