PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JoelEmbiid,30,10,9,22,1,1,9,12,3,36,9-22,1-1,43.5,9-12,75.0,3,7,6,1,3,3,-29,25,Philadelphia76ers
TyreseMaxey,27,4,8,13,1,7,8,10,9,36,8-13,1-7,45.0,8-10,80.0,1,3,1,2,1,1,-28,29,Philadelphia76ers
KellyOubre,15,7,3,6,3,6,0,0,1,31,3-6,3-6,50.0,0-0,0,2,5,3,0,3,2,-20,17,Philadelphia76ers
PaulReed,6,1,3,5,0,0,0,0,0,12,3-5,0-0,60.0,0-0,0,0,1,0,0,0,2,-7,5,Philadelphia76ers
TobiasHarris,5,3,1,4,1,2,0,1,4,24,1-4,1-2,33.3,0-1,0.0,0,3,0,0,0,2,-1,7,Philadelphia76ers
JadenSpringer,3,1,1,4,0,3,1,2,1,15,1-4,0-3,14.3,1-2,50.0,1,0,0,1,1,1,-12,0,Philadelphia76ers
MohamedBamba,2,2,1,1,0,0,0,0,1,5,1-1,0-0,100.0,0-0,0,0,2,0,2,0,0,-2,7,Philadelphia76ers
DanuelHouse,2,4,1,2,0,1,0,0,1,22,1-2,0-1,33.3,0-0,0,0,4,0,1,0,1,-27,6,Philadelphia76ers
PatrickBeverley,2,2,0,0,0,1,2,2,0,14,0-0,0-1,0.0,2-2,100.0,0,2,2,1,0,2,-12,2,Philadelphia76ers
NicolasBatum,0,4,0,1,0,1,0,0,1,21,0-1,0-1,0.0,0-0,0,1,3,2,0,1,2,-6,2,Philadelphia76ers
MarcusMorris,0,0,0,0,0,1,0,0,1,16,0-0,0-1,0.0,0-0,0,0,0,0,0,0,0,-24,0,Philadelphia76ers
KenyonMartin,0,0,0,0,0,0,0,0,0,7,0-0,0-0,0,0-0,0,0,0,0,0,0,2,-12,0,Philadelphia76ers
Philadelphia76ers,92,38,27,58,6,23,20,27,22,240,27-58,6-23,40.7,20-27,0,8,30,14,8,9,18,-180,100,Philadelphia76ers
JalenBrunson,29,3,7,11,4,9,3,3,2,32,7-11,4-9,55.0,3-3,100.0,0,3,0,1,1,1,14,27,NewYorkKnicks
QuentinGrimes,19,8,2,4,4,9,3,3,2,24,2-4,4-9,46.2,3-3,100.0,2,6,1,1,1,3,37,23,NewYorkKnicks
IsaiahHartenstein,17,6,8,9,0,0,1,2,5,35,8-9,0-0,88.9,1-2,50.0,1,5,1,2,2,4,26,29,NewYorkKnicks
MilesMcBride,15,1,0,2,4,6,3,3,4,15,0-2,4-6,50.0,3-3,100.0,0,1,0,0,0,1,20,16,NewYorkKnicks
DonteDiVincenzo,14,2,0,0,4,6,2,2,3,17,0-0,4-6,66.7,2-2,100.0,1,1,2,1,0,4,-7,16,NewYorkKnicks
OguguaAnunoby,11,2,2,8,1,3,4,4,0,37,2-8,1-3,27.3,4-4,100.0,1,1,0,1,0,3,20,6,NewYorkKnicks
JoshHart,10,15,4,5,0,2,2,2,6,30,4-5,0-2,57.1,2-2,100.0,3,12,2,0,1,2,46,27,NewYorkKnicks
JuliusRandle,8,7,1,8,0,3,6,6,5,30,1-8,0-3,9.1,6-6,100.0,0,7,4,1,1,3,13,8,NewYorkKnicks
PreciousAchiuwa,5,3,1,1,1,2,0,0,0,13,1-1,1-2,66.7,0-0,0,2,1,1,0,1,0,10,7,NewYorkKnicks
MalachiFlynn,0,1,0,0,0,0,0,0,0,1,0-0,0-0,0,0-0,0,0,1,0,0,0,0,2,1,NewYorkKnicks
RyanArcidiacono,0,1,0,0,0,1,0,0,0,4,0-0,0-1,0.0,0-0,0,0,1,0,0,0,1,2,0,NewYorkKnicks
JerichoSims,0,0,0,0,0,0,0,0,0,2,0-0,0-0,0,0-0,0,0,0,0,0,0,0,-3,0,NewYorkKnicks
NewYorkKnicks,128,49,25,48,18,41,24,25,27,240,25-48,18-41,48.3,24-25,0,10,39,11,7,7,22,180,160,NewYorkKnicks
