PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DevinVassell,22,5,7,11,2,4,2,2,1,31,7-11,2-4,60.0,2-2,100.0,1,4,2,2,0,3,-34,22,SanAntonioSpurs
VictorWembanyama,21,7,5,8,3,8,2,2,3,24,5-8,3-8,50.0,2-2,100.0,2,5,3,0,1,0,-23,21,SanAntonioSpurs
MalakiBranham,11,1,3,4,1,5,2,3,0,23,3-4,1-5,44.4,2-3,66.7,0,1,1,0,0,0,-25,5,SanAntonioSpurs
DevonteGraham,9,2,1,2,2,2,1,1,1,8,1-2,2-2,75.0,1-1,100.0,1,1,1,0,0,0,4,10,SanAntonioSpurs
JeremySochan,9,3,3,7,1,4,0,0,5,24,3-7,1-4,36.4,0-0,0,0,3,1,0,0,1,-25,9,SanAntonioSpurs
DominickBarlow,8,4,2,5,1,1,1,2,1,13,2-5,1-1,50.0,1-2,50.0,1,3,0,2,0,2,3,11,SanAntonioSpurs
TreJones,8,4,4,5,0,5,0,0,2,22,4-5,0-5,40.0,0-0,0,1,3,1,0,0,3,-11,7,SanAntonioSpurs
SandroMamukelashvili,7,7,2,4,1,5,0,0,4,20,2-4,1-5,33.3,0-0,0,2,5,0,0,0,1,-9,12,SanAntonioSpurs
CediOsman,5,0,1,2,1,2,0,0,2,16,1-2,1-2,50.0,0-0,0,0,0,0,1,0,2,-14,6,SanAntonioSpurs
BlakeWesley,1,2,0,1,0,2,1,2,6,17,0-1,0-2,0.0,1-2,50.0,1,1,1,0,0,2,1,4,SanAntonioSpurs
JulianChampagnie,0,2,0,0,0,2,0,0,2,19,0-0,0-2,0.0,0-0,0,0,2,1,0,0,2,-26,1,SanAntonioSpurs
SidyCissoko,0,2,0,0,0,2,0,0,0,8,0-0,0-2,0.0,0-0,0,0,2,0,1,0,0,4,1,SanAntonioSpurs
DougMcDermott,0,0,0,0,0,3,0,0,1,16,0-0,0-3,0.0,0-0,0,0,0,1,0,0,1,-10,-3,SanAntonioSpurs
SanAntonioSpurs,101,39,28,49,12,45,9,12,28,240,28-49,12-45,42.6,9-12,0,9,30,12,6,1,17,-165,106,SanAntonioSpurs
JaysonTatum,25,6,5,7,5,10,0,0,2,31,5-7,5-10,58.8,0-0,0,1,5,3,0,2,1,32,25,BostonCeltics
JaylenBrown,24,6,7,11,2,2,4,6,3,26,7-11,2-2,69.2,4-6,66.7,1,5,2,2,0,0,26,27,BostonCeltics
DerrickWhite,17,2,4,5,3,6,0,0,5,26,4-5,3-6,63.6,0-0,0,0,2,0,0,0,1,24,20,BostonCeltics
KristapsPorzingis,14,9,4,7,0,7,6,6,2,30,4-7,0-7,28.6,6-6,100.0,1,8,1,1,2,2,33,17,BostonCeltics
LukeKornet,12,4,5,7,0,0,2,2,2,16,5-7,0-0,71.4,2-2,100.0,3,1,0,0,2,1,6,18,BostonCeltics
SamHauser,11,4,1,1,3,5,0,0,1,20,1-1,3-5,66.7,0-0,0,0,4,1,0,0,2,15,13,BostonCeltics
PaytonPritchard,9,3,3,3,1,5,0,2,7,19,3-3,1-5,50.0,0-2,0.0,1,2,0,0,0,0,10,13,BostonCeltics
AlHorford,7,7,2,2,1,2,0,0,4,20,2-2,1-2,75.0,0-0,0,1,6,0,0,0,0,17,17,BostonCeltics
NeemiasQueta,5,2,2,2,0,0,1,1,0,5,2-2,0-0,100.0,1-1,100.0,0,2,0,0,1,0,1,8,BostonCeltics
OshaeBrissett,4,6,2,5,0,0,0,1,0,21,2-5,0-0,40.0,0-1,0.0,3,3,0,2,0,2,9,8,BostonCeltics
DalanoBanton,4,4,0,2,0,0,4,4,1,11,0-2,0-0,0.0,4-4,100.0,1,3,2,0,0,2,-3,5,BostonCeltics
LamarStevens,2,2,1,1,0,0,0,0,2,7,1-1,0-0,100.0,0-0,0,0,2,0,0,0,0,-1,6,BostonCeltics
SviatoslavMykhailiuk,0,1,0,0,0,4,0,0,0,8,0-0,0-4,0.0,0-0,0,0,1,1,1,0,1,-4,-3,BostonCeltics
BostonCeltics,134,56,36,53,15,41,17,22,29,240,36-53,15-41,54.3,17-22,0,12,44,10,6,7,12,165,174,BostonCeltics
