PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
BrookLopez,39,5,10,10,4,7,7,7,1,32,10-10,4-7,82.4,7-7,100.0,0,5,1,2,3,2,8,46,MilwaukeeBucks
DamianLillard,31,7,9,13,2,5,7,8,10,37,9-13,2-5,61.1,7-8,87.5,1,6,1,0,0,1,1,39,MilwaukeeBucks
GiannisAntetokounmpo,31,9,11,19,0,0,9,12,3,37,11-19,0-0,57.9,9-12,75.0,3,6,3,3,1,2,-10,33,MilwaukeeBucks
MalikBeasley,9,11,3,4,1,4,0,0,1,27,3-4,1-4,50.0,0-0,0,4,7,2,0,1,3,4,16,MilwaukeeBucks
KhrisMiddleton,7,1,2,5,1,3,0,0,5,13,2-5,1-3,37.5,0-0,0,0,1,1,0,0,1,5,7,MilwaukeeBucks
CameronPayne,4,3,2,2,0,2,0,0,3,17,2-2,0-2,50.0,0-0,0,0,3,0,0,0,3,-4,8,MilwaukeeBucks
MarJonBeauchamp,3,3,0,2,0,2,3,4,2,13,0-2,0-2,0.0,3-4,75.0,0,3,0,0,0,2,8,3,MilwaukeeBucks
A.J.Green,3,0,0,0,1,4,0,0,0,4,0-0,1-4,25.0,0-0,0,0,0,0,0,0,0,-2,0,MilwaukeeBucks
BobbyPortis,2,6,1,4,0,1,0,0,1,25,1-4,0-1,20.0,0-0,0,2,4,0,0,1,3,3,6,MilwaukeeBucks
PatConnaughton,2,4,1,2,0,3,0,2,1,27,1-2,0-3,20.0,0-2,0.0,0,4,1,1,0,1,2,1,MilwaukeeBucks
AndreJacksonJr.,0,1,0,0,0,0,0,0,1,9,0-0,0-0,0,0-0,0,0,1,0,0,0,4,0,2,MilwaukeeBucks
MilwaukeeBucks,131,52,39,61,9,31,26,33,28,240,39-61,9-31,52.2,26-33,0,12,40,9,6,6,22,15,161,MilwaukeeBucks
JordanPoole,26,5,8,14,1,6,7,9,7,34,8-14,1-6,45.0,7-9,77.8,1,4,2,0,0,5,-3,23,WashingtonWizards
TyusJones,22,7,8,10,1,4,3,3,7,31,8-10,1-4,64.3,3-3,100.0,0,7,0,1,0,0,3,32,WashingtonWizards
KyleKuzma,22,4,6,14,3,8,1,1,4,31,6-14,3-8,40.9,1-1,100.0,1,3,1,0,2,3,-1,18,WashingtonWizards
CoreyKispert,20,5,1,2,6,10,0,0,1,33,1-2,6-10,58.3,0-0,0,0,5,3,0,0,3,-2,18,WashingtonWizards
LandryShamet,15,2,3,4,3,7,0,1,0,24,3-4,3-7,54.5,0-1,0.0,0,2,0,1,0,2,0,12,WashingtonWizards
DanielGafford,8,9,3,6,0,0,2,3,4,29,3-6,0-0,50.0,2-3,66.7,5,4,1,1,2,5,-6,19,WashingtonWizards
DaniloGallinari,7,4,1,3,1,2,2,2,1,18,1-3,1-2,40.0,2-2,100.0,0,4,0,0,0,2,1,9,WashingtonWizards
JonathanDavis,6,5,2,4,0,0,2,2,0,12,2-4,0-0,50.0,2-2,100.0,3,2,1,0,0,1,-5,8,WashingtonWizards
DeniAvdija,2,5,1,6,0,0,0,0,5,28,1-6,0-0,16.7,0-0,0,2,3,0,0,0,3,-2,7,WashingtonWizards
WashingtonWizards,128,52,33,63,15,37,17,21,29,240,33-63,15-37,48.0,17-21,0,15,37,11,3,4,24,-15,146,WashingtonWizards
