PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
NikolaJokic,29,13,9,17,3,5,2,4,11,36,54.5,50.0,3,10,2,1,1,2,15,41,DenverNuggets
JamalMurray,21,2,5,8,3,5,2,2,6,34,61.5,100.0,0,2,1,0,1,3,3,24,DenverNuggets
KentaviousCaldwell-Pope,20,2,6,9,2,3,2,2,1,36,66.7,100.0,1,1,3,3,1,5,10,20,DenverNuggets
AaronGordon,15,7,6,9,1,2,0,0,5,35,63.6,0.0,2,5,0,2,1,0,6,26,DenverNuggets
MichaelPorter,12,12,3,4,2,9,0,0,2,30,38.5,0.0,2,10,0,2,0,1,12,20,DenverNuggets
ReggieJackson,8,3,1,3,2,5,0,0,1,24,37.5,0.0,0,3,2,1,0,0,11,6,DenverNuggets
ChristianBraun,5,3,2,4,0,1,1,2,2,19,40.0,50.0,1,2,1,0,1,1,5,6,DenverNuggets
ZekeNnaji,4,0,1,2,0,1,2,2,1,12,33.3,100.0,0,0,1,0,0,2,-3,2,DenverNuggets
PeytonWatson,3,0,0,0,1,3,0,0,0,11,33.3,0.0,0,0,1,0,1,1,1,1,DenverNuggets
JalenPickett,2,0,1,1,0,0,0,0,0,1,100.0,0.0,0,0,0,0,0,0,0,2,DenverNuggets
BraxtonKey,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,DenverNuggets
CollinGillespie,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,DenverNuggets
DenverNuggets,119,42,34,57,14,34,9,12,29,240,52.7,0.0,9,33,11,9,6,15,60,148,DenverNuggets
LeBronJames,21,8,9,12,1,4,0,1,5,29,62.5,0.0,1,7,0,1,0,1,7,28,LosAngelesLakers
TaureanPrince,18,3,2,2,4,6,2,2,1,30,75.0,100.0,1,2,1,0,1,0,-14,20,LosAngelesLakers
AnthonyDavis,17,8,5,15,1,2,4,4,4,34,35.3,100.0,1,7,2,0,2,3,-17,18,LosAngelesLakers
AustinReaves,14,8,3,9,1,2,5,7,4,31,36.4,71.4,4,4,2,2,0,2,-14,17,LosAngelesLakers
D&#039;AngeloRussell,11,4,2,7,2,5,1,2,7,36,33.3,50.0,0,4,3,1,0,3,1,11,LosAngelesLakers
CameronReddish,7,4,1,2,1,2,2,2,0,18,50.0,100.0,2,2,0,0,1,2,7,10,LosAngelesLakers
ChristianWood,7,4,3,3,0,1,1,2,0,15,75.0,50.0,1,3,1,0,0,1,2,8,LosAngelesLakers
GabeVincent,6,1,3,4,0,4,0,0,2,22,37.5,0.0,1,0,2,1,0,3,-17,3,LosAngelesLakers
RuiHachimura,6,3,3,7,0,3,0,0,0,15,30.0,0.0,2,1,0,0,0,2,-8,2,LosAngelesLakers
JaxsonHayes,0,1,0,0,0,0,0,0,0,7,0.0,0.0,0,1,0,0,0,1,-7,1,LosAngelesLakers
MaxwellLewis,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,LosAngelesLakers
MaxChristie,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,LosAngelesLakers
LosAngelesLakers,107,44,31,61,10,29,15,20,23,240,45.6,0.0,13,31,11,5,4,18,-60,118,LosAngelesLakers
