PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
ImmanuelQuickley,24,6,2,4,5,7,5,6,4,28,63.6,83.3,2,4,2,1,0,3,-3,28,NewYorkKnicks
R.J.Barrett,24,3,6,15,2,5,6,7,2,36,40.0,85.7,1,2,2,1,0,0,6,15,NewYorkKnicks
JalenBrunson,15,3,3,13,3,8,0,1,6,33,28.6,0.0,1,2,2,3,0,3,-9,9,NewYorkKnicks
JuliusRandle,14,11,2,14,3,8,1,5,7,34,22.7,20.0,4,7,0,2,0,3,-13,13,NewYorkKnicks
QuentinGrimes,11,1,1,1,3,6,0,1,0,23,57.1,0.0,0,1,0,0,0,2,-1,8,NewYorkKnicks
IsaiahHartenstein,7,8,3,4,0,0,1,2,2,26,75.0,50.0,5,3,1,0,0,5,-5,14,NewYorkKnicks
JoshHart,7,6,0,0,2,4,1,2,0,23,50.0,50.0,1,5,1,0,0,1,-1,9,NewYorkKnicks
MitchellRobinson,2,6,1,4,0,0,0,2,1,22,25.0,0.0,3,3,1,2,0,4,1,5,NewYorkKnicks
DonteDiVincenzo,0,3,0,1,0,3,0,0,2,15,0.0,0.0,0,3,0,0,0,1,5,1,NewYorkKnicks
NewYorkKnicks,104,47,18,56,18,41,14,26,24,240,37.1,0.0,17,30,9,9,0,22,-20,102,NewYorkKnicks
JaysonTatum,34,11,10,14,3,8,5,6,4,39,59.1,83.3,0,11,4,2,1,3,0,38,BostonCeltics
KristapsPorzingis,30,8,3,6,5,9,9,10,0,38,53.3,90.0,1,7,1,0,4,4,13,33,BostonCeltics
DerrickWhite,12,6,3,3,1,3,3,4,2,32,66.7,75.0,0,6,1,2,1,3,7,19,BostonCeltics
JaylenBrown,11,6,4,7,0,4,3,4,5,38,36.4,75.0,0,6,2,1,0,5,8,13,BostonCeltics
JrueHoliday,9,4,3,5,1,5,0,0,2,35,40.0,0.0,2,2,2,0,3,3,3,10,BostonCeltics
AlHorford,8,7,1,1,2,3,0,0,2,26,75.0,0.0,3,4,3,0,0,2,-7,13,BostonCeltics
PaytonPritchard,4,1,1,1,0,3,2,2,1,11,25.0,100.0,0,1,0,0,0,1,-8,3,BostonCeltics
LukeKornet,0,1,0,1,0,0,0,0,2,8,0.0,0.0,1,0,0,0,1,0,-1,3,BostonCeltics
SamHauser,0,2,0,0,0,4,0,0,0,14,0.0,0.0,0,2,0,1,1,1,5,0,BostonCeltics
BostonCeltics,108,46,25,38,12,39,22,26,18,240,48.1,0.0,7,39,13,6,11,22,20,132,BostonCeltics
