PLAYER,Pts,Reb,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JordanClarkson,24,4,6,31,6-11,2-5,50.0%,6-8,75.0%,2,2,2,0,0,4,-4,22,UtahJazz
LauriMarkkanen,19,10,1,32,4-9,2-6,40.0%,5-6,83.3%,2,8,1,2,0,1,-7,21,UtahJazz
JohnCollins,15,11,2,31,5-8,1-3,54.5%,2-2,100.0%,3,8,0,1,0,3,-9,24,UtahJazz
CollinSexton,9,3,0,20,2-7,0-2,22.2%,5-7,71.4%,0,3,3,0,0,3,-10,0,UtahJazz
WalkerKessler,8,8,0,22,4-5,0-0,80.0%,0-0,-,4,4,1,0,1,3,-14,15,UtahJazz
KeyonteGeorge,8,2,2,19,2-2,1-3,60.0%,1-1,100.0%,0,2,1,0,0,0,-9,9,UtahJazz
TalenHorton-Tucker,8,1,4,22,1-5,2-4,33.3%,0-0,-,0,1,1,0,1,1,-5,7,UtahJazz
KrisDunn,8,1,2,16,3-5,0-1,50.0%,2-4,50.0%,0,1,4,2,0,0,-16,4,UtahJazz
KellyOlynyk,5,6,4,17,2-3,0-0,66.7%,1-1,100.0%,3,3,1,1,0,3,-5,14,UtahJazz
OchaiAgbaji,5,3,0,19,1-4,1-2,33.3%,0-0,-,0,3,0,0,0,2,-11,4,UtahJazz
SimoneFontecchio,2,1,1,2,1-1,0-1,50.0%,0-0,-,1,0,0,0,0,0,2,3,UtahJazz
LukaSamanic,2,0,0,2,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,0,2,1,UtahJazz
TaylorHendricks,1,1,0,2,0-0,0-0,-,1-2,50.0%,0,1,0,0,0,0,2,1,UtahJazz
OmerYurtseven,0,1,0,2,0-0,0-0,-,0-0,-,0,1,0,0,0,0,2,1,UtahJazz
BriceSensabaugh,0,2,0,2,0-2,0-0,0.0%,0-0,-,1,1,0,0,0,0,2,0,UtahJazz
UtahJazz,114,54,22,240,32-63,9-28,45.1%,23-31,74.2%  ,16,38,14,6,2,20,-80,126,UtahJazz
HarrisonBarnes,33,4,2,33,6-9,5-7,68.8%,6-6,100.0%,0,4,1,1,0,2,10,34,SacramentoKings
DomantasSabonis,22,12,5,32,7-12,1-2,57.1%,5-7,71.4%,6,6,3,1,2,3,5,31,SacramentoKings
De&#039;AaronFox,18,5,6,33,5-11,1-7,33.3%,5-6,83.3%,2,3,3,1,1,4,14,15,SacramentoKings
KeeganMurray,15,8,1,30,1-4,4-9,38.5%,1-1,100.0%,2,6,0,1,2,4,12,19,SacramentoKings
MalikMonk,10,2,7,23,2-3,2-9,33.3%,0-0,-,1,1,2,0,2,2,12,11,SacramentoKings
ChrisDuarte,9,2,1,15,0-1,3-4,60.0%,0-0,-,1,1,0,0,0,3,5,10,SacramentoKings
JaValeMcGee,8,1,1,13,4-4,0-0,100.0%,0-0,-,0,1,0,0,1,0,13,11,SacramentoKings
SashaVezenkov,8,2,0,16,1-1,2-5,50.0%,0-0,-,1,1,0,2,0,1,9,9,SacramentoKings
KevinHuerter,7,5,2,24,2-4,1-5,33.3%,0-0,-,2,3,1,0,0,3,6,7,SacramentoKings
DavionMitchell,0,3,4,14,0-1,0-2,0.0%,0-0,-,0,3,1,0,0,3,4,3,SacramentoKings
ColbyJones,0,1,0,1,0-0,0-0,-,0-0,-,0,1,0,0,0,0,-2,1,SacramentoKings
KeonEllis,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,-2,0,SacramentoKings
AlexLen,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,-2,0,SacramentoKings
KesslerEdwards,0,0,0,1,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,-2,-1,SacramentoKings
JordanFord,0,0,0,1,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,-2,-1,SacramentoKings
SacramentoKings,130,45,29,240,28-51,19-51,46.1%,17-20,85.0%  ,15,30,11,6,8,25,80,149,SacramentoKings
